marketplace_id,Player,Team,Position,Position Group,Play_Type,Season,Week,Moment_Date,Game Outcome,won_game,Description only (Moment TD),Conservative (In-game TD),Conservative (Moment TD),Best Guess: (In-game TD),Best Guess (Moment TD),Moment_Tier,Rarity,Moment_Description,NFLALLDAY_ASSETS_URL,Total_Circulation,Price,tx_id,site
404,Budda Baker,Arizona Cardinals,All,All,Interception,2021,13,2021-12-05 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"A bobbled catch found Budda Baker in the right place at the right time, as he pulled in this interception and saw a lot of open space in front of him. Baker motored 77 yards down the far sideline before he was brought down, setting up Arizona inside the red zone. The Cardinals would go on to win, 33-22, on Dec. 5, 2021.",https://assets.nflallday.com/editions/ball_hawk/6c2adaba-3e94-4cae-bc94-284f59216d82/play_6c2adaba-3e94-4cae-bc94-284f59216d82_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,56.8,45,https://nflallday.com/listing/moment/404
405,Marlon Davidson,Atlanta Falcons,All,All,Interception,2021,13,2021-12-05 00:00:00.000,Loss,False,False,,True,False,True,RARE,1,"Sneaking in front of the intended receiver as he dropped into coverage, Marlon Davidson was in the perfect spot to intercept this screen pass on the doorstep of the end zone and take it back for the score. The big play pulled Atlanta within a field goal going into halftime, though they would ultimately fall to Tampa Bay, 30-17, on Dec. 5, 2021.",https://assets.nflallday.com/editions/ball_hawk/96fe58e2-ab86-4320-b790-8397c23b1208/play_96fe58e2-ab86-4320-b790-8397c23b1208_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,55.370588235294115,170,https://nflallday.com/listing/moment/405
406,Chidobe Awuzie,Cincinnati Bengals,All,All,Interception,2021,13,2021-12-05 00:00:00.000,Loss,False,False,,False,False,False,RARE,1,"How did Chidobe Awuzie locate this football, let alone come down with the interception? The leaping pick and big return set the Bengals' offense up near midfield after halting Los Angeles' drive before the half. Awuzie added three tackles in his team's 41-22 loss to the Chargers on Dec. 5, 2021.",https://assets.nflallday.com/editions/ball_hawk/90fae00b-bf39-4c76-8fa3-0c2542701568/play_90fae00b-bf39-4c76-8fa3-0c2542701568_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,48.25,36,https://nflallday.com/listing/moment/406
407,Jayron Kearse,Dallas Cowboys,All,All,Interception,2021,13,2021-12-02 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"Looking to take the lead before halftime, the Saints were driving. Jayron Kearse put an end to that. After the ball bounced off the hands of the intended receiver, Kearse swooped in to somehow reel this football in while getting two feet down inbounds for the interception. He had nine total tackles, including two for a loss, to go along with this pick in a 27-17 win over New Orleans on Dec. 2, 2021.",https://assets.nflallday.com/editions/ball_hawk/a2a751c8-2b7f-49f7-9986-777b05df9766/play_a2a751c8-2b7f-49f7-9986-777b05df9766_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,53.370370370370374,81,https://nflallday.com/listing/moment/407
408,Daniel Sorensen,Kansas City Chiefs,All,All,Interception,2021,13,2021-12-05 00:00:00.000,Win,True,False,,True,False,True,RARE,1,"When an offense isn't manufacturing points, sometimes the defense is the unit that can break through and make things happen for a team. Daniel Sorensen did that here with a fourth-quarter pick-six that cemented the win for Kansas City in a 23-9 victory over Denver on Dec. 5, 2021.",https://assets.nflallday.com/editions/ball_hawk/0c1fe50b-49de-4106-bd14-86484597fa98/play_0c1fe50b-49de-4106-bd14-86484597fa98_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,51.05172413793103,116,https://nflallday.com/listing/moment/408
409,Xavien Howard,Miami Dolphins,All,All,Interception,2021,13,2021-12-05 00:00:00.000,Win,True,False,,False,False,False,RARE,1,"Xavien Howard played coverage like an All-Pro corner and reeled this pass in like an All-Pro wide receiver. As his momentum carried him toward the goal line, he rose to pull in an interception on this deep ball from Mike Glennon. He had two tackles to go along with this pick in a 20-9 win over New York on Dec. 5, 2021.",https://assets.nflallday.com/editions/ball_hawk/f00fcb14-e074-4031-8923-c8dfc2f63e82/play_f00fcb14-e074-4031-8923-c8dfc2f63e82_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,999,64.7741935483871,31,https://nflallday.com/listing/moment/409
410,Diontae Johnson,Pittsburgh Steelers,All,All,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Diontae Johnson worked from the right side of the formation to the left and took advantage of the space given to him by the defense to waltz in for the touchdown He had eight catches for 105 yards and two touchdowns in Pittsburgh's 20-19 win over Baltimore on Dec. 5, 2021.",https://assets.nflallday.com/editions/game_changers/131501f8-535f-4b8f-b9c7-7c9d91de478a/play_131501f8-535f-4b8f-b9c7-7c9d91de478a_game_changers_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,599,242.04347826086956,23,https://nflallday.com/listing/moment/410
412,Carlos Watkins,Dallas Cowboys,All,All,Interception,2021,13,2021-12-02 00:00:00.000,Win,True,True,,True,True,True,RARE,1,"The fourth interception of the night for the Dallas defense was arguably the most exciting, a screen picked off by Carlos Watkins and returned for a touchdown to put the Cowboys up by three scores. Watkins added two tackles on the night in a 27-17 victory over the Saints on Dec. 2, 2021.",https://assets.nflallday.com/editions/in_the_trenches/a3e12fed-6f40-4c36-b8f2-07f6b8dae52a/play_a3e12fed-6f40-4c36-b8f2-07f6b8dae52a_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,699,61.095238095238095,84,https://nflallday.com/listing/moment/412
415,Justin Herbert,Los Angeles Chargers,All,All,Pass,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Justin Herbert rolled to the right on the play action. He spotted his receiver one-on-one with a defender in the end zone. No problem that he was on the opposite side of the field, right? Herbert loaded up and delivered this deep ball to Jalen Guyton, who wrestled the ball away for the score. Herbert would complete 26 of his 35 passes on the day for 317 yards with three touchdowns and one interception in a 41-22 victory over Cincinnati on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/0cb3edc0-435a-4008-b48c-261d0cce5ac6/play_0cb3edc0-435a-4008-b48c-261d0cce5ac6_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,1139.85,40,https://nflallday.com/listing/moment/415
416,Mike Williams,Los Angeles Chargers,All,All,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,False,False,False,False,RARE,1,"If it's a jump ball, it's Mike Williams' time to shine. Justin Herbert lobbed this one down the right sideline and Williams went and got it at its highest point, skying over the defender for the grab. Williams caught five passes for 110 yards in a 41-22 win over Cincinnati on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/db2a1785-4062-4e80-9f6f-a7d701714378/play_db2a1785-4062-4e80-9f6f-a7d701714378_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,216.32075471698113,212,https://nflallday.com/listing/moment/416
417,DK Metcalf,Seattle Seahawks,All,All,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,False,False,False,False,RARE,1,"With a defender blanketing him and more help coming over the top, there wasn't much room for DK Metcalf to make this catch. Not a problem, though. He reeled in this Russell Wilson pass for a gain of 33 yards and a first down inside the 5-yard line. Metcalf would finish with five catches for 50 yards in a 30-23 Seattle win over San Francisco on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/7a539265-9bf6-477b-8ee1-fcd0c7c4da53/play_7a539265-9bf6-477b-8ee1-fcd0c7c4da53_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,219.05882352941177,34,https://nflallday.com/listing/moment/417
418,Odell Beckham Jr.,Los Angeles Rams,All,All,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,,True,False,True,RARE,1,"Odell Beckham Jr. went up and got this jump ball on the fade route at the goal line, rising above his defender to pull it in. He then celebrated his continued Rams revival before being lifted to his feet by teammates. The score extended the Los Angeles lead to the margin it would eventually win by, 37-7, on Dec. 5, 2021.",https://assets.nflallday.com/editions/showtime/d86ffe2b-c824-4eff-bbd9-8cf1c43b2a5d/play_d86ffe2b-c824-4eff-bbd9-8cf1c43b2a5d_showtime_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1099,149.90243902439025,41,https://nflallday.com/listing/moment/418
421,Travis Homer,Seattle Seahawks,All,All,Rush,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,LEGENDARY,2,"Perfect execution. The extra burst of speed for the score. The extra flair of the flip into the end zone. Travis Homer showed everything on this 73-yard fake punt touchdown to open the scoring. Seattle would go on to win, 30-23, on Dec. 5, 2021.",https://assets.nflallday.com/editions/hoodwinked/87f15746-3664-411b-b603-ce5c0d5fb71e/play_87f15746-3664-411b-b603-ce5c0d5fb71e_hoodwinked_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,39,1299.0,1,https://nflallday.com/listing/moment/421
423,Christian Kirk,Arizona Cardinals,All,All,Reception,2021,14,2021-12-13 00:00:00.000,Loss,False,False,False,False,False,False,COMMON,0,"Christian Kirk got just a step on his defender as he worked back toward the near sideline on this deep ball and that was enough space to reel in the pass from Kyler Murray for a 41-yard gain. Kirk caught three passes on the night for 86 yards in a 30-23 loss to Los Angeles on Dec. 13, 2021.",https://assets.nflallday.com/editions/base/d2a6a3fb-a740-493d-93b5-d03916ab6812/play_d2a6a3fb-a740-493d-93b5-d03916ab6812_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,15.561797752808989,890,https://nflallday.com/listing/moment/423
424,Russell Gage,Atlanta Falcons,All,All,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Russell Gage faked to the inside and broke back out toward the outside, freeing himself to grab this deep pass from Matt Ryan in the first quarter for Atlanta. Diving to make the grab, the Falcons picked up 36 yards and a first down on the play. Gage finished with four catches for 64 yards in Atlanta's 29-21 win over Carolina on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/daa5176d-2899-4e8c-950c-6c204b7005a6/play_daa5176d-2899-4e8c-950c-6c204b7005a6_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,27.26570779712339,3963,https://nflallday.com/listing/moment/424
425,Josh Allen,Buffalo Bills,All,All,Rush,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Keeping the ball on the read option, Josh Allen burst through the hole and into the second level of the Tampa Bay defense. There, he found a lot of green space and carried it in for the touchdown. Allen finished 36-of-54 for 308 yards, two touchdowns, and an interception through the air and carried the ball 12 times for 109 yards and this touchdown on the ground. His team's comeback attempt would ultimately fall short in an overtime loss to the Buccaneers, 33-27, on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/15125827-59d5-47dc-9cdc-fe12b8073500/play_15125827-59d5-47dc-9cdc-fe12b8073500_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,101.59724137931035,725,https://nflallday.com/listing/moment/425
426,Cam Newton,Carolina Panthers,All,All,Rush,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Cam Newton saw the defender on the edge shade toward the running back on the read option, freeing him up to pull the ball back and bounce it to the outside, where he broke a tackle and pushed through another would-be tackler to bring it in for the touchdown. Newton was the Panthers' leading rusher on the day with 47 yards. He was also 15-of-23 for 178 yards and an interception in Carolina's 29-21 loss to Atlanta on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/9da9f77a-057b-498d-9e0f-040b32f72933/play_9da9f77a-057b-498d-9e0f-040b32f72933_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,8.279467680608365,526,https://nflallday.com/listing/moment/426
427,Robby Anderson,Carolina Panthers,All,All,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Robby Anderson had single coverage as he faded toward the back corner of the end zone. Quarterback P.J. Walker delivered it to his back shoulder, Anderson adjusted, and he brought it in for the score with under four minutes to play in the game. With the extra point, Carolina pulled within a touchdown. Anderson had seven catches for 84 yards in a 29-21 loss to Atlanta on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/d5f93505-0855-4792-9fe6-f9c04d3bcf09/play_d5f93505-0855-4792-9fe6-f9c04d3bcf09_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,9.607100591715977,845,https://nflallday.com/listing/moment/427
428,Damiere Byrd,Chicago Bears,All,All,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,False,True,True,True,True,COMMON,0,"It's Byrd. Finding a seam. It's super, man. This 54-yard catch and run gave Chicago the lead with just over three minutes to play in the first half. Damiere Byrd had two catches for 76 yards on the night in a 45-30 loss to Green Bay on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/371ed44f-3677-4332-9d63-4e801c594436/play_371ed44f-3677-4332-9d63-4e801c594436_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,6.992277992277992,518,https://nflallday.com/listing/moment/428
429,Joe Burrow,Cincinnati Bengals,All,All,Pass,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"With under two minutes to play and trailing by a touchdown, Joe Burrow came up clutch for the Bengals. The second-year quarterback found one of his favorite targets, Ja'Marr Chase, open down the sideline and placed it perfectly in the pocket where he could reel it in for the score. The extra point would tie the game and send it to overtime. Burrow completed 25-of-34 passes for 348 yards and two touchdowns in a 26-23 overtime loss to San Francisco on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/6bdd4d21-cd32-4609-86e1-4d55edffe403/play_6bdd4d21-cd32-4609-86e1-4d55edffe403_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,71.61412151067323,609,https://nflallday.com/listing/moment/429
430,Jarvis Landry,Cleveland Browns,All,All,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Jarvis Landry's step to the inside and break out toward the far sideline created the separation he needed to pull in this pass from Baker Mayfield in the red zone. But his work wasn't done yet. Fighting through a tackle, he extended the ball toward the pylon for his first touchdown reception of the season. Landry finished with five catches for 41 yards in Cleveland's 24-22 win over Baltimore on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/ed61eefb-fc1b-4880-adf2-4d3504c5e132/play_ed61eefb-fc1b-4880-adf2-4d3504c5e132_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,10.991329479768787,692,https://nflallday.com/listing/moment/430
